Year;Latitude;Longitude;Depth;Mw
2002;38.45;40.34;0.5;3.6
2002;36.11;29.84;2;3.7
2002;39.44;38.68;4.5;3.5
2001;36.32;27.92;1.7;4.0
2001;35.79;30.74;0.6;3.5
2001;38.67;26.08;0.8;3.8
2001;35.82;26.74;4;3.6
2001;35.16;35.65;1.4;3.7
2001;35.65;26.75;0.5;4.4
2001;36.37;26.91;1;3.8
2001;36.15;32.23;1.1;4.2
2001;40.67;35.21;0.5;3.8
2001;38.79;42.35;0.3;4.1
2001;37.42;37.28;0.4;3.5
2001;36.77;35.11;0.6;3.5
2001;37.24;27.58;0.5;3.7
2001;38.65;43.65;1;3.8
2001;38.66;43.59;0.9;4.2
2001;40.66;31.72;0.3;3.5
2001;37.5;44.27;6.9;4.1
2001;38.55;43.4;2;4.5
2001;39.48;41.66;0.1;3.8
2001;39.73;41.62;2;4.3
2001;39.52;41.64;1;4.0
2001;37.9;39.43;2.3;4.5
2001;38.72;26.31;0.6;3.5
2001;35.07;28.3;1.9;4.2
2001;36.07;27.51;1.2;3.5
2001;38.31;43.23;1.5;3.8
2001;37.51;38.64;1;3.5
2001;40.33;33.77;0.7;3.9
2001;35.42;31.36;0.7;3.7
2001;36.02;31.18;2;3.6
2001;36.77;34.83;1;4.2
2001;35.47;32.51;0.5;3.6
2001;35.24;32.57;0.8;4.1
2001;36.57;31.29;1.7;4.0
2001;35.48;30.18;0.2;3.9
2001;35.8;28.22;0.8;3.6
2001;37.17;36.27;1.1;5.2
2001;35.6;29.64;1;4.6
2001;36.78;35.37;1.9;4.8
2001;36.35;30.9;1.8;3.5
2001;38.73;26.15;0.8;3.8
2001;39.89;26.8;0.7;3.5
2001;38.98;26.69;1;3.5
2001;38.66;26.04;1;3.5
2001;37.61;43.03;0.9;4.3
2001;38.88;26.33;1;3.5
2001;40.51;38.61;0.5;3.5
2001;39.08;40.17;1;3.6
2001;38.6;39.91;1;3.5
2001;36.95;28.01;1.7;4.0
2001;37.21;36.25;0.7;3.5
2001;38.84;42.44;3.3;3.5
2001;37.82;33.58;1;4.0
2001;35.99;32.33;1;4.6
2001;35.35;31.44;0.9;3.5
2001;36.07;31.1;1.1;4.0
2001;38.09;42.54;0.3;3.7
2001;38.94;26.19;1.6;3.5
2001;37.37;35.98;0.6;3.6
2001;38.13;42.71;2.9;4.0
2001;38.28;42.53;0.3;3.6
2001;37.87;42.73;0.5;4.2
2001;37.54;29.79;0.9;3.5
2001;35.32;31.19;0.5;3.5
2001;38.74;40.14;1.3;3.9
2001;38.64;39.91;0.6;4.4
2001;39;31.42;0.5;3.7
2001;35.01;33.81;6.2;4.2
2001;40.98;31.54;0.6;4.6
2001;37.63;28.51;0.7;3.5
2001;38.15;42.92;0.5;3.8
2001;40.07;42.27;0.1;4.3
2001;35.34;31.69;0.5;3.8
2001;40.64;35.77;1.5;3.5
2001;39.34;27.87;0.6;3.8
2001;39.63;26.42;1.5;3.5
2001;40.24;33.77;0.5;3.8
2001;40.31;33.74;1.4;4.0
2001;37.01;36.15;1;3.9
2001;39.35;26.58;0.1;3.8
2001;40.79;30.81;1.5;3.6
2001;39.92;32.73;0.5;3.5
2001;36.87;35.54;0.4;3.9
2001;36.46;35.24;0.6;3.6
2001;36.91;28.51;2.7;3.5
2001;38.1;26.4;0.7;3.5
2001;38.73;26.06;1.4;3.9
2001;39.84;41.39;0.5;3.8
2001;39.3;41.1;1;3.5
2001;39.86;41.62;1;4.9
2001;40.64;33.03;0.9;3.5
2001;39.36;40.28;1;3.5
2001;39.45;40.49;0.5;3.5
2001;38.89;26.79;0.1;3.6
2001;36.12;38.86;1;4.1
2001;37.21;26.61;0.8;3.7
2001;37.23;26.61;0.7;3.6
2001;39.28;27.86;0.5;3.5
2001;39.87;41.86;0.6;3.8
2001;38.66;26.21;1.9;3.9
2001;38.65;26.33;0.8;4.0
2001;38.71;26.52;1.3;3.9
2001;37.19;36.44;1;3.9
2001;37.27;36.3;0.6;4.0
2001;37.12;36.28;2.7;5.5
2001;39.38;27.82;0.8;3.6
2001;36.04;34.11;1.9;4.0
2001;39.32;27.9;1.1;4.2
2001;35.43;27.99;0.9;5.0
2001;39.29;27.81;0.5;3.5
2001;39.29;27.88;0.8;3.7
2001;38.3;30.15;1;3.5
2001;39.38;27.9;0.7;5.0
2001;35.64;28.86;2.4;3.5
2001;39.02;42.58;1.8;3.6
2001;37.91;36.39;1;3.9
2001;40.64;33.01;0.9;3.5
2001;37.93;34.09;1;4.0
2001;40.09;41.33;1;3.6
2001;38.65;42.57;7.6;3.8
2001;37.53;26.51;1.2;3.9
2001;38.77;26.05;1.6;3.7
2001;38.8;26.3;1.7;3.6
2001;38.42;39.26;1;3.5
2001;38.89;40.01;0.2;3.6
2001;39;27.19;0.6;3.7
2001;38.99;27.06;0.1;3.6
2001;38.97;27.23;0.9;3.7
2001;39.5;26.33;1;3.9
2001;39.48;42.18;0.1;4.5
2001;39.86;41.55;0.7;4.5
2001;39.35;27.85;0.5;3.5
2001;38.83;27.64;0.3;3.5
2001;39.32;27.87;0.7;3.8
2001;39.37;27.82;0.9;3.5
2001;39.35;27.89;0.6;3.9
2001;39.32;27.83;0.7;3.6
2001;39.35;27.84;0.7;4.1
2001;38.8;26.2;0.8;4.0
2001;35.98;29.08;2.7;3.7
2001;40.39;33.97;1;3.7
2001;40.35;33.95;1;3.7
2001;40.32;33.83;1.6;3.8
2001;40.68;32.99;1.5;3.8
2001;37.39;30.27;0.7;3.8
2001;38.76;39.98;0.8;4.2
2001;38.82;39.98;0.7;3.5
2001;39.21;41.26;0.5;3.5
2001;40.3;33.86;0.8;3.9
2001;40.93;31.18;0.7;3.8
2001;40.57;36.71;0.3;4.1
2001;35.26;26.95;0.1;3.7
2001;35.65;27.07;6.1;4.8
2001;37.44;36.35;0.9;3.6
2001;35.71;35.24;1.4;4.3
2001;36.47;35.6;0.3;4.1
2001;38.07;38.12;1;3.7
2001;39.05;39.07;0.9;3.5
2001;37.88;44.62;5.6;3.7
2001;36.07;30.68;2;3.8
2001;35.26;32.95;1;3.6
2001;35.25;32.73;1.2;4.0
2001;39.25;44.95;0.7;3.6
2001;39.07;29.49;0.6;3.5
2001;38.69;39.99;1;3.5
2001;40.9;31.41;0.8;3.7
2001;37;37.57;1.9;3.5
2001;36.74;33.55;1.1;3.5
2001;37.19;36.51;1.4;3.8
2001;40.65;35.29;0.5;3.7
2001;35.91;36.14;1.4;3.7
2001;36.69;28.84;1.9;3.8
2001;40.05;35.77;0.8;3.7
2001;40.06;35.72;0.6;4.2
2001;40.55;34.52;0.7;3.7
2001;38.31;37.4;0.6;4.0
2001;35.49;28.44;0.7;3.7
2001;39.51;28.14;0.7;3.5
2001;40.74;35.27;0.8;3.9
2001;40.93;31.07;0.9;3.9
2001;35.43;27.45;2.5;3.8
2001;38.74;30.86;1;4.2
2001;38.5;31.35;0.5;3.5
2001;40.61;33;0.1;3.7
2001;38.08;30.52;1;3.6
2001;40.86;28.85;1.1;3.7
2001;40.68;32.95;0.5;4.3
2001;38.74;30.87;1;4.8
2001;38.47;26.57;0.9;3.7
2001;37.98;41.27;0.4;3.6
2001;36.11;32.56;1.9;3.5
2001;40.85;27.64;0.8;4.0
2001;37.98;33.98;1.1;3.6
2001;38.53;33.76;0.4;4.1
2001;36.59;28.35;2.9;3.5
2001;36.01;26.61;1;3.5
2001;35.54;28.55;2;3.6
2001;35.29;31.3;1;3.6
2001;35.39;27.21;3.8;4.2
2001;35.24;27.13;0.6;4.4
2001;39.64;38.89;0.6;3.5
2001;38.11;26.86;2.1;3.7
2001;38.06;26.78;2.3;3.9
2001;39.09;26.84;0.9;3.8
2001;39.08;26.79;0.9;3.7
2001;35.43;27.72;2.9;3.7
2001;37.97;26.58;1.3;3.6
2001;38.26;39.28;1;4.2
2001;40.34;26.05;0.5;3.6
2001;36.41;29.64;1;3.7
2001;38.89;43.3;1;4.0
2001;40.69;36.61;0.8;3.8
2001;38.27;39.7;1;3.5
2001;36.59;42.52;1;4.1
2001;36.05;35.15;2.3;3.6
2001;37.75;30.17;1;4.2
2001;40.06;27.74;0.7;3.9
2001;38.5;44.75;0.4;4.3
2001;35.84;30.4;1;3.5
2001;40.79;36.6;0.7;3.8
2001;40.79;36.65;0.7;3.6
2001;38.24;43.29;1.3;3.5
2001;35.02;28.39;1;4.1
2001;38.52;42.96;1;3.5
2001;37.16;34.88;1;3.9
2001;38.66;39.59;1;3.7
2001;35.96;34.1;1.5;3.8
2001;38.7;40.25;1.2;3.6
2001;35.85;32.15;1.7;3.6
2001;36.27;31.46;4.3;3.5
2001;39.14;27.83;1.2;3.8
2001;38.27;39.35;1;3.6
2001;37.01;36.27;0.8;4.7
2001;40.9;29.07;1.3;4.0
2001;39.16;42.99;1;3.8
2001;35.55;28.63;0.6;3.7
2001;36.97;31.33;1.1;3.5
2001;39.5;26.62;1;3.6
2001;38.14;38.36;0.2;3.5
2001;38.11;38.41;0.2;3.8
2001;35.8;32.1;2.2;3.6
2001;37.6;26.61;0.6;3.8
2001;38.92;26.11;0.7;3.6
2000;37.92;42.89;3.1;4.0
2000;38.15;42.65;0;3.6
2000;38.02;38.55;0.7;3.8
2000;38.19;38.72;0.6;3.5
2000;38.42;43.25;0.3;3.5
2000;35.13;32.35;0.2;3.5
2000;38.49;40.17;0;4.5
2000;38.57;31.23;0.6;3.5
2000;41.05;33.2;0;3.5
2000;37.2;35.95;0.9;3.9
2000;39.22;27.79;0.5;3.5
2000;38.55;31.18;0;3.5
2000;38.61;31.24;0;3.6
2000;38.56;31.3;0.7;3.6
2000;38.57;31.26;0;3.6
2000;38.51;31.22;0.9;3.5
2000;38.41;31.47;0.4;3.5
2000;38.5;31.24;0.4;3.7
2000;38.54;31.24;0.8;3.8
2000;38.58;31.22;0;3.8
2000;38.63;31.19;1.3;5.8
2000;37.44;36.03;1.1;3.6
2000;39.8;43.28;0;3.7
2000;39.13;27.92;0.5;3.6
2000;38.05;42.97;0;3.9
2000;36.31;35.31;0.9;3.8
2000;38.06;42.93;0;3.9
2000;37.88;43.09;0.4;3.9
2000;40.03;39.2;0.5;3.6
2000;39.66;28.59;0.9;3.6
2000;40.37;43.35;0;3.8
2000;39.13;27.92;0.7;3.7
2000;38.05;42.89;0.5;3.7
2000;37.98;28.96;0.8;3.5
2000;37.95;28.92;1.4;3.8
2000;37.98;28.93;1.1;3.8
2000;37.93;28.96;0.9;3.5
2000;38.42;42.8;0.5;3.6
2000;38.25;43.07;3.1;3.8
2000;40.9;31.3;0;3.5
2000;40.66;30.39;1.2;3.9
2000;36.01;27.07;3;3.5
2000;40.63;29.11;0.8;3.6
2000;40.07;39.87;2.7;3.5
2000;38.32;42.88;0.5;3.5
2000;38.42;42.85;0;3.8
2000;38.25;42.98;3;3.6
2000;38.38;42.79;0.5;4.1
2000;38.39;42.86;1.6;3.9
2000;38.4;42.86;0;3.5
2000;38.42;42.89;0.8;3.8
2000;38.03;43.27;2.5;3.8
2000;38.23;42.87;0.4;3.5
2000;38.08;43.04;0.2;3.7
2000;38.83;42.79;1.2;4.0
2000;38.41;42.96;0.1;3.9
2000;38.28;42.83;0;3.5
2000;38.3;42.89;0;3.5
2000;37.97;43.02;0.9;3.8
2000;38.53;42.91;0;4.3
2000;38.28;42.94;0.8;5.2
2000;40.83;30.8;0.5;3.9
2000;36.07;30.23;0;3.5
2000;35.27;27.22;0.9;3.6
2000;39.45;26.43;0.4;3.9
2000;36.81;32.1;0.5;3.6
2000;39.48;27.71;0.3;3.5
2000;39.16;43.93;2;3.6
2000;39.05;43.37;0;3.6
2000;39;43.19;0.3;3.6
2000;40.43;27.17;1.1;3.5
2000;40.44;33.06;1;3.7
2000;37.11;42.43;1;3.9
2000;38.54;44.56;0;3.9
2000;40.85;31.5;0.8;3.6
2000;36.16;28.54;0.6;3.5
2000;36.42;28.63;0.8;3.9
2000;36.81;34.13;0.4;3.7
2000;37.95;29.03;0.5;3.8
2000;38.4;27.85;0.8;3.9
2000;37.89;29.09;0.7;3.6
2000;37.84;29.13;0.2;3.6
2000;40.5;33.05;0.5;4.5
2000;40.53;32.96;0.6;4.3
2000;37.19;27.56;0;3.5
2000;39.4;27.6;1;3.8
2000;37.88;29.06;0.5;3.5
2000;37.9;28.95;0.8;3.7
2000;37.94;29.03;0.6;4.8
2000;37.38;38.74;0.6;3.5
2000;40.47;33.06;1.5;4.0
2000;39.81;39.34;2.4;3.6
2000;39.45;43.94;0.7;4.0
2000;39.8;30.57;0.8;3.8
2000;37.01;33.09;0.9;3.8
2000;39.32;27.87;0.6;3.8
2000;39.33;27.88;0.6;3.9
2000;36.85;33.26;0;3.9
2000;37.08;36.8;0.2;3.7
2000;35.35;26.55;1.9;4.0
2000;40.62;32.98;0.5;3.6
2000;40.69;29.2;0.7;3.8
2000;40.77;30.51;0;3.6
2000;35.94;31.16;3.2;3.5
2000;40.6;33.04;0.9;3.5
2000;37;27.39;1;3.9
2000;37.1;28.45;0;3.5
2000;39.41;26.2;1.9;3.7
2000;35.46;32.53;0.9;3.6
2000;39.37;27.68;0.5;3.8
2000;39.33;27.68;0.5;3.5
2000;39.38;27.63;0.9;4.2
2000;38.08;39.29;0;3.6
2000;36.82;36.15;0;3.5
2000;40.62;29.19;0.6;3.8
2000;39.42;36.55;0.4;3.5
2000;39.06;41.62;0;3.5
2000;40.46;32.97;1;3.7
2000;40.64;32.87;0.8;4.0
2000;35.44;32.61;0;3.7
2000;35.59;28;0.6;3.5
2000;35.89;28.36;1.4;3.8
2000;37.73;29.18;0.7;3.6
2000;37.59;38.14;0;3.6
2000;40.51;33.05;0.9;3.6
2000;40.52;32.97;0.3;3.9
2000;35.74;27.95;0.7;3.6
2000;39.43;26.08;2;3.8
2000;36.76;43.49;0;4.2
2000;36.01;28.64;0;3.6
2000;37.89;27.59;0.5;3.5
2000;40.71;30.75;0.9;5.0
2000;35.77;27.73;0;3.5
2000;35.46;27.67;1.7;3.9
2000;40.27;32.01;0.5;3.5
2000;40.27;32.12;0;4.2
2000;37.87;31.06;0.4;3.6
2000;39.86;41.36;0.4;4.1
2000;37.6;37.27;0;3.8
2000;40.93;33.55;0;4.0
2000;40.73;32.96;0;3.5
2000;39.73;39.57;0.8;3.5
2000;40.71;33.03;0.5;3.6
2000;38.91;26.81;1.5;3.7
2000;37.28;29.02;0;3.9
2000;40.66;32.98;0.8;3.7
2000;37.55;40.95;0.8;4.0
2000;40.22;41.96;0;3.8
2000;40.85;36.57;0.8;3.5
2000;35.41;28.3;0.7;3.8
2000;35.53;27.99;0.6;3.9
2000;35.98;32.51;2.3;3.6
2000;40.45;42.6;0.8;3.5
2000;37.01;30.38;0.9;3.6
2000;39.1;42.41;0.6;3.5
2000;36.73;31.52;0.5;3.8
2000;35.98;38.27;0.5;3.6
2000;37.97;27.7;0.9;3.7
2000;40.75;32.96;0.9;3.5
2000;40.61;33.04;0.5;3.5
2000;37.88;29.32;0.8;3.5
2000;36;28.37;0.9;3.8
2000;40.2;39.11;1.5;3.6
2000;37.73;29.37;0.5;3.6
2000;39.39;40.66;0.5;3.6
2000;38.25;42.97;0.2;3.6
2000;40.82;30.78;0.1;3.6
2000;38.57;37.91;9.4;3.9
2000;40.85;29.23;0.9;4.2
2000;37.19;30.42;2.2;3.5
2000;37.47;36.17;0.4;3.9
2000;40.31;26.03;0;4.1
2000;40.41;26.22;1;3.7
2000;40.51;26;0.5;3.9
2000;36.32;31.8;1.4;3.9
2000;40.51;33.05;0.6;3.8
2000;41.21;28.17;1.9;3.5
2000;38.66;26.25;2.1;4.0
2000;37.9;29.1;0.5;3.6
2000;37.87;29.02;0.6;3.7
2000;40.45;33.14;0.4;3.5
2000;40.64;33.11;0.8;3.6
2000;40.57;33.02;0;3.8
2000;39.02;40.15;0.4;3.7
2000;35.3;31.2;1.1;3.9
2000;39.58;27.92;1.8;3.6
2000;39.45;27.84;0.8;3.8
2000;40.58;33.02;0.9;3.6
2000;39.11;41.59;0.4;3.8
2000;35.22;26.97;0.9;4.5
2000;40.53;33.08;0;3.6
2000;36.26;27.51;0.5;3.7
2000;40.65;32.99;2.1;3.7
2000;35.2;27.03;0.9;4.9
2000;40.64;33;0.7;3.8
2000;40.63;33.05;0;3.7
2000;40.93;32.97;0;3.5
2000;40.5;32.97;0;3.9
2000;40.73;33.01;0.1;3.5
2000;41.2;32.77;0;3.5
2000;40.84;32.98;0.1;3.7
2000;40.75;32.95;0;4.5
2000;40.69;32.98;0;4.3
2000;40.8;32.93;0;3.5
2000;39.35;38.27;0.2;3.6
2000;40.92;33.68;2.1;3.7
2000;37.88;29.08;1;3.6
2000;40.44;33.09;0;3.6
2000;40.57;33.12;0.1;3.5
2000;40.69;33.17;0;3.5
2000;40.62;33.06;0.8;3.5
2000;40.51;33.02;0;3.8
2000;40.61;32.91;0.9;4.3
2000;40.56;33.02;0.1;3.5
2000;40.57;32.99;0;3.5
2000;40.57;33.04;0;3.8
2000;40.7;32.99;0.5;5.6
2000;38.71;42.5;0.6;3.8
2000;37.82;29.11;0.1;3.7
2000;37.83;29.08;0.1;3.5
2000;37.91;29.09;0.8;3.6
2000;40.07;38.58;0.5;3.6
2000;38.8;26.63;0.3;3.6
2000;38.54;27.12;2.5;3.5
2000;40.64;27.65;1.6;3.5
2000;38.94;26.86;1.7;3.6
2000;40.69;34.87;0.6;4.2
2000;36.98;35.79;0.5;4.0
2000;36.22;35.29;1.8;4.3
2000;41.22;33.52;0.9;3.9
2000;36.87;29.72;1;3.6
2000;38.03;39.38;0;3.6
2000;37.96;27.83;0.5;3.8
2000;36.26;26.63;8.8;3.6
2000;37.82;36.07;0.5;3.5
2000;37.94;32.22;0;3.8
2000;40.66;33.1;0.1;3.8
2000;41.24;34.25;1.1;3.7
2000;38.6;39.92;0;3.8
2000;38.41;39;0.3;3.6
2000;41;33.58;0;3.6
2000;36.95;36.15;0;4.7
2000;37.92;29.26;0.7;3.6
2000;40.84;31.34;0;3.5
2000;36.06;31.12;0;3.7
2000;38.38;38.75;0;3.6
2000;38.12;38.91;0.8;4.6
2000;38.12;38.85;0.8;4.4
2000;39.7;37;0;3.6
2000;36.04;30.57;2.2;3.8
2000;35.95;30.33;0;3.8
2000;35.88;30.33;0.5;4.2
2000;40.09;26.23;0;3.5
2000;40.64;32.96;0.7;3.6
2000;37.88;29.29;0;3.8
2000;38.14;27.83;0.5;3.8
2000;38.08;27.77;0;4.1
2000;37.88;29.27;0.8;3.5
2000;37.84;29.31;0;3.8
2000;37.93;29.29;1.1;4.5
2000;40.57;28.22;0.7;3.6
2000;40.47;33.14;0;3.5
2000;40.1;42.52;1;3.8
2000;38.79;26.69;1.2;3.5
2000;38.57;40.17;0.7;3.5
2000;35.26;33.02;0.8;4.0
2000;39.54;26.41;0;3.6
2000;35.21;34.13;0;3.8
2000;36.67;34.26;0.1;3.8
2000;40.8;30.24;0.7;4.3
2000;37.62;37.39;0.9;4.2
2000;37.64;37.32;0.9;4.5
2000;36.58;30.2;5.9;3.6
2000;40.85;31.32;0.5;3.5
2000;39.49;43;0;4.0
2000;38.98;41.62;1.4;3.5
2000;38.71;41.5;0.2;3.9
2000;38.84;32.58;0.2;3.6
2000;35.06;26.19;1.6;3.8
2000;40.83;30.78;0.9;3.7
2000;36.03;30.86;1.5;3.8
2000;40.77;31;0.7;3.7
2000;39.05;30.67;0;3.5
2000;35.29;31.15;0.9;3.9
2000;36.89;36.94;1.1;3.5
2000;38.78;43.77;0.1;3.7
2000;37.56;32.55;0;3.7
2000;35.37;31.2;2.4;3.6
2000;37.15;35.29;0.9;3.9
2000;36.43;28.33;0;3.6
2000;37.23;35.2;1.4;3.8
2000;37.17;35.37;8.4;3.7
2000;37.88;32.38;3.2;3.5
2000;36.1;30.39;0.3;3.6
2000;37.24;27.59;0;3.5
2000;36;30.28;0.5;3.8
2000;40.01;33.95;0;4.1
2000;37.47;27.91;0;3.9
2000;35.41;26.81;0.9;3.8
2000;38.26;43.01;1.2;4.9
2000;40.82;30.92;0.7;3.5
2000;40.6;33.04;0.3;3.9
2000;38.61;26.84;0.8;3.7
2000;41.09;31.48;0.7;3.5
2000;38.56;26.62;0.5;3.9
2000;41.01;31.7;0.2;3.6
2000;40.98;31.78;0.9;4.8
2000;38.55;26.94;0.1;3.5
2000;38.24;26.96;2.1;3.5
2000;40.82;30.02;1.7;4.1
2000;40.05;34.07;0.1;3.8
2000;40.04;34.12;0;3.8
2000;38;27.73;0.5;3.7
2000;37.98;38.41;0.5;3.7
2000;39.3;41.01;0;4.5
2000;40.7;29.28;0.7;3.9
2000;40.2;41.99;0.1;4.0
2000;37.04;27.9;0.4;3.7
2000;37.84;27.24;2.2;3.6
2000;39.91;42.26;0;3.7
2000;37.24;36.34;1.7;3.7
2000;40.79;30.74;0.8;3.8
2000;36.29;30.97;1.6;3.5
2000;40.88;31.27;0.6;4.2
2000;39.31;27.85;0.5;3.5
2000;38.72;41.3;0;4.3
2000;38.64;26.11;0;3.5
2000;37.46;36.18;0;4.1
2000;38.84;38.18;0.4;3.5
2000;37.99;31.99;0.6;3.5
2000;38.07;31.94;0;3.8
2000;36.81;36.47;0.6;3.7
2000;39.28;40.33;1.2;3.7
2000;37.4;36.05;0.5;3.9
2000;38.66;39.79;0;3.6
2000;40.68;29.97;0.9;3.5
2000;39.33;27.2;1.4;3.5
2000;38.69;39.78;0;4.1
2000;40.38;27.95;1.9;3.5
2000;37.03;36;0.2;3.6
2000;39.89;39.56;2.4;3.6
2000;36.31;35.72;0.5;3.6
2000;39.57;39.85;0.5;3.5
2000;39.14;28.07;1.3;3.6
2000;37.91;26.2;0;3.7
2000;40.78;30.14;0.7;3.5
2000;41.34;33.88;1.2;3.7
2000;40.85;31.27;0.8;4.1
2000;40.78;30.7;1.4;3.9
2000;40.9;42.06;3.2;3.6
2000;38.43;38.76;1.9;4.1
2000;40.86;30.87;0.9;3.5
2000;40.95;27.91;0.9;3.5
1999;40.73;30.97;0.8;3.6
1999;39.88;38.28;3.2;4.0
1999;39.86;38.23;0.1;4.0
1999;36.5;31.42;0.7;3.7
1999;36.81;28.2;6;3.8
1999;40.73;30.72;0.4;3.5
1999;39.3;42.1;0.1;3.8
1999;38.63;27.92;2.2;3.8
1999;37.53;38.54;0.8;3.7
1999;41.24;43.14;3.1;4.1
1999;40.79;27.48;0.4;3.6
1999;40.69;30.49;0.6;3.6
1999;40.82;31.13;0.4;3.5
1999;40.86;30.99;0.9;3.6
1999;40.87;31.01;0.8;4.0
1999;40.95;33.85;0.1;3.8
1999;40.99;33.8;0.1;4.0
1999;37.62;42.47;0.6;3.8
1999;37.35;42.71;1.3;3.7
1999;37.89;26.58;0.3;3.6
1999;37.51;42.64;0.1;3.6
1999;37.27;42.84;0.1;4.3
1999;40.89;31.3;1.8;3.5
1999;40.68;29.32;0.8;3.5
1999;40.73;29.39;0.1;3.5
1999;40.83;31.1;0.9;3.6
1999;40.7;30.74;0.7;4.7
1999;39.36;27.99;1.3;3.5
1999;36.24;31.96;1.1;3.9
1999;39.55;27.98;1.2;3.6
1999;40.64;29.11;1.7;3.6
1999;40.62;29.11;1.6;3.8
1999;40.63;37.22;1;3.7
1999;36.85;27.66;2.2;3.7
1999;40.49;37.24;0.5;3.5
1999;40.75;29.13;0.1;3.6
1999;39.96;42.32;0.1;4.0
1999;37.31;27.85;0.1;3.9
1999;37.69;35.76;1.2;3.6
1999;39.83;42.26;0.5;4.4
1999;38.91;43.38;0.5;3.5
1999;40.18;42.46;0.1;3.6
1999;40.11;42.36;1.3;4.5
1999;40.23;42.21;1;5.5
1999;40.59;30.87;0.5;3.6
1999;40.71;27.58;1;3.7
1999;40.79;31.32;0.1;3.5
1999;40.79;31.62;0.3;3.5
1999;40.84;31.53;0.9;4.0
1999;37.77;38.54;1.3;3.6
1999;38.6;39.27;1;3.7
1999;41;31.18;0.1;3.5
1999;39.33;27.84;0.6;3.6
1999;39.27;27.84;2.5;3.7
1999;40.77;31.5;0.9;4.2
1999;40.43;26.08;1.7;3.8
1999;40.63;26.11;2;4.0
1999;40.85;31.11;0.5;3.7
1999;40.89;30.99;0.5;3.6
1999;40.89;31.03;0.9;3.8
1999;40.8;31.35;0.5;3.6
1999;40.78;31.47;0.8;4.2
1999;40.07;33.38;1.3;3.8
1999;40.29;26.28;0.3;3.6
1999;40.78;30.97;0.9;5.0
1999;40.85;31.04;1.1;4.3
1999;40.87;31.01;0.9;4.3
1999;40.9;31.57;0.5;3.6
1999;40.85;31.43;0.5;3.5
1999;40.8;31.13;0.5;3.5
1999;40.94;31.32;0.1;3.5
1999;40.85;31.35;0.8;3.5
1999;40.8;31.46;0.9;5.0
1999;40.7;31.32;0.7;3.9
1999;40.65;31.38;1.6;3.9
1999;40.79;30.98;0.5;3.5
1999;40.43;26.04;1.3;3.5
1999;40.79;31.6;0.1;4.9
1999;41.03;31.41;0.3;3.8
1999;40.73;31.64;0.5;3.5
1999;40.7;31.63;0.4;4.0
1999;40.85;31.45;0.4;3.6
1999;40.61;27.06;1.5;3.6
1999;40.91;30.33;0.7;4.0
1999;40.82;31.19;0.5;4.1
1999;40.79;31.29;0.4;3.6
1999;40.9;31.19;0.5;3.6
1999;40.9;31.21;0.5;3.5
1999;40.88;31.47;0.2;3.6
1999;37.92;28.94;0.5;3.5
1999;40.79;31.42;0.5;3.5
1999;40.87;31.49;1.3;3.9
1999;40.63;29.17;0.1;3.5
1999;37.73;36.01;0.5;3.9
1999;40.8;31.13;0.6;3.7
1999;40.76;31.02;0.9;3.5
1999;40.85;31.5;0.1;3.9
1999;40.78;31.48;0.5;3.6
1999;40.76;31.26;0.1;3.5
1999;40.84;31.36;0.8;3.7
1999;40.73;31.22;0.5;3.5
1999;40.96;31.15;0.6;3.5
1999;40.72;29.21;0.1;3.6
1999;40.82;31.57;0.8;4.3
1999;40.9;31.09;0.2;4.2
1999;40.75;31.23;0.8;4.0
1999;40.77;31.5;0.1;4.1
1999;40.8;31.01;0.8;4.2
1999;40.81;31.18;0.1;4.0
1999;40.75;31.33;1;4.0
1999;40.74;31.38;1;4.2
1999;40.75;31.12;1;4.2
1999;40.77;31.37;1;4.0
1999;40.75;31.15;1;4.2
1999;40.78;30.3;1;4.7
1999;40.75;31.35;1;4.0
1999;40.75;31.4;1;4.3
1999;40.72;31;1;4.7
1999;40.73;31.5;1;4.3
1999;40.73;31.41;1;4.0
1999;40.75;31.05;1;4.2
1999;40.76;31.3;1;4.1
1999;40.75;31.39;1;4.8
1999;40.76;31.1;1;4.4
1999;40.74;31.03;1;4.0
1999;40.76;31.38;1;4.5
1999;40.74;31;1;4.5
1999;40.74;31.38;1;4.7
1999;40.77;31.2;1;4.5
1999;40.75;31.09;1;4.2
1999;40.76;31.11;1;4.7
1999;40.75;31.36;1;5.0
1999;40.7;31.7;1;4.7
1999;40.74;31.4;1;4.8
1999;40.77;31.26;1;4.7
1999;40.76;31.22;1;4.8
1999;40.72;30.95;1;4.8
1999;40.75;31.45;1;5.2
1999;40.75;31.4;1;5.2
1999;40.76;31.16;1;5.1
1999;40.74;31.05;1;5.4
1999;40.75;31.1;1;5.2
1999;40.74;31.21;2.5;7.2
1999;40.88;30.3;1.1;4.4
1999;40.74;30.27;2.2;5.7
1999;40.82;31.29;0.1;3.5
1999;37.79;38.42;0.2;3.8
1999;40.81;30.58;0;3.5
1999;40.76;30.7;1;4.3
1999;40.71;30.7;1;5.0
1999;40.74;35.15;0.9;3.7
1999;40.71;30.05;0.7;3.5
1999;40.68;29.97;0.8;3.5
1999;40.59;34.62;1.3;3.7
1999;38.72;38.93;0.5;3.6
1999;37.72;28.98;0.6;3.5
1999;37.14;43.17;3.2;3.6
1999;37.19;36.91;0.6;3.5
1999;37.3;36.33;0.5;4.0
